200,697	917,33
200,927	52,33
201,158	31,33
201,388	50,33
201,618	905,33
201,849	1012,33
202,079	1137,33
202,309	1013,33
202,539	1079,33
202,77	981,33
203	1109,33
203,23	1073,33
203,46	1060,33
203,691	1052,33
203,921	1118,33
204,151	1106,33
204,381	1041,33
204,611	1114,33
204,841	1019,33
205,071	1000,33
205,302	1066,33
205,532	1197,33
205,762	3170,33
205,992	974,33
206,222	993,33
206,452	1129,33
206,682	1066,33
206,912	1108,33
207,142	1142,33
207,372	1043,33
207,602	998,33
207,832	1052,33
208,062	1106,33
208,292	1149,33
208,522	973,33
208,752	1086,33
208,982	1130,33
209,212	1163,33
209,442	1085,33
209,672	1049,33
209,902	1025,33
210,131	1165,33
210,361	1013,33
210,591	1090,33
210,821	1033,33
211,051	1158,33
211,281	1105,33
211,51	1123,33
211,74	1111,33
211,97	1087,33
212,2	1105,33
212,429	1305,33
212,659	1180,33
212,889	1114,33
213,119	1030,33
213,348	1060,33
213,578	1193,33
213,808	1258,33
214,037	1182,33
214,267	1145,33
214,497	1161,33
214,726	1017,33
214,956	1204,33
215,186	1175,33
215,415	1097,33
215,645	1185,33
215,874	1163,33
216,104	1017,33
216,333	1070,33
216,563	1137,33
216,792	1124,33
217,022	1214,33
217,251	1147,33
217,481	1089,33
217,71	1153,33
217,94	1076,33
218,169	1141,33
218,399	1202,33
218,628	1100,33
218,858	1194,33
219,087	1161,33
219,316	1179,33
219,546	1193,33
219,775	1195,33
220,004	1356,33
220,234	1050,33
220,463	1185,33
220,692	779,33
220,922	1133,33
221,151	1241,33
221,38	1081,33
221,61	1532,33
221,839	1355,33
222,068	1161,33
222,297	1222,33
222,526	1193,33
222,756	1177,33
222,985	1250,33
223,214	1161,33
223,443	1212,33
223,672	1561,33
223,902	1141,33
224,131	1170,33
224,36	1287,33
224,589	1025,33
224,818	1340,33
225,047	1297,33
225,276	1185,33
225,505	1396,33
225,734	1244,33
225,963	1170,33
226,192	1187,33
226,421	1206,33
226,65	1297,33
226,879	1266,33
227,108	1283,33
227,337	1225,33
227,566	1422,33
227,795	1340,33
228,024	1233,33
228,253	1258,33
228,482	1249,33
228,711	1363,33
228,94	1182,33
229,168	1285,33
229,397	1281,33
229,626	1335,33
229,855	1308,33
230,084	1158,33
230,313	1433,33
230,541	1502,33
230,77	1381,33
230,999	1257,33
231,228	1553,33
231,456	1460,33
231,685	1358,33
231,914	1434,33
232,143	1402,33
232,371	1475,33
