200,697	947,33
200,927	12,33
201,158	22,33
201,388	-19,67
201,618	1592,33
201,849	1405,33
202,079	1643,33
202,309	1550,33
202,539	1756,33
202,77	1534,33
203	1713,33
203,23	1726,33
203,46	1649,33
203,691	1706,33
203,921	1691,33
204,151	1664,33
204,381	1606,33
204,611	1740,33
204,841	1579,33
205,071	1621,33
205,302	1764,33
205,532	1750,33
205,762	3813,33
205,992	1481,33
206,222	1584,33
206,452	1726,33
206,682	1621,33
206,912	1804,33
207,142	1818,33
207,372	1636,33
207,602	1571,33
207,832	1465,33
208,062	1731,33
208,292	1630,33
208,522	1446,33
208,752	1672,33
208,982	1632,33
209,212	1846,33
209,442	1427,33
209,672	1670,33
209,902	1545,33
210,131	1770,33
210,361	1582,33
210,591	1658,33
210,821	1608,33
211,051	1749,33
211,281	1693,33
211,51	1727,33
211,74	1669,33
211,97	1670,33
212,2	1659,33
212,429	1988,33
212,659	1734,33
212,889	1803,33
213,119	1613,33
213,348	1601,33
213,578	1852,33
213,808	1859,33
214,037	1842,33
214,267	1786,33
214,497	1886,33
214,726	1561,33
214,956	1669,33
215,186	1669,33
215,415	1710,33
215,645	1744,33
215,874	1788,33
216,104	1615,33
216,333	1745,33
216,563	1740,33
216,792	1781,33
217,022	1790,33
217,251	1791,33
217,481	1578,33
217,71	1811,33
217,94	1628,33
218,169	1768,33
218,399	1732,33
218,628	1674,33
218,858	1838,33
219,087	1914,33
219,316	1811,33
219,546	1747,33
219,775	1728,33
220,004	1904,33
220,234	1728,33
220,463	1729,33
220,692	1873,33
220,922	1740,33
221,151	1752,33
221,38	1753,33
221,61	2196,33
221,839	2069,33
222,068	1744,33
222,297	1824,33
222,526	1786,33
222,756	1825,33
222,985	1882,33
223,214	1761,33
223,443	1738,33
223,672	2289,33
223,902	1733,33
224,131	1728,33
224,36	1812,33
224,589	1672,33
224,818	1750,33
225,047	1863,33
225,276	1795,33
225,505	2012,33
225,734	1783,33
225,963	1760,33
226,192	1808,33
226,421	1813,33
226,65	1894,33
226,879	1708,33
227,108	1915,33
227,337	1856,33
227,566	2219,33
227,795	1846,33
228,024	1911,33
228,253	1866,33
228,482	1705,33
228,711	1917,33
228,94	1857,33
229,168	1945,33
229,397	1890,33
229,626	1935,33
229,855	1881,33
230,084	1904,33
230,313	1926,33
230,541	2123,33
230,77	1989,33
230,999	1816,33
231,228	2269,33
231,456	2027,33
231,685	1912,33
231,914	2046,33
232,143	1976,33
232,371	2006,33
232,6	2063,33
232,829	1976,33
233,057	2092,33
233,286	2045,33
233,515	2074,33
233,743	2105,33
233,972	2038,33
234,2	2072,33
234,429	2018,33
234,658	2156,33
234,886	2032,33
235,115	2106,33
235,343	2130,33
235,572	2114,33
235,8	2211,33
236,029	2460,33
236,257	2174,33
236,486	2324,33
236,714	2351,33
236,943	2216,33
237,171	2166,33
237,399	2262,33
237,628	2303,33
237,856	2400,33
238,085	2182,33
238,313	2344,33
238,541	2386,33
238,77	2679,33
238,998	2322,33
239,226	2459,33
239,455	2433,33
239,683	2490,33
239,911	2371,33
240,14	2539,33
240,368	2678,33
240,596	2520,33
240,824	2620,33
241,053	2622,33
241,281	2637,33
241,509	2600,33
241,737	2599,33
241,965	2578,33
242,193	2551,33
242,422	2624,33
242,65	2813,33
242,878	2817,33
243,106	2687,33
