200,697	928,67
200,927	-9,33
201,158	2,67
201,388	8,67
201,618	1615,67
201,849	1449,67
202,079	1736,67
202,309	1598,67
202,539	1760,67
202,77	1611,67
203	1737,67
203,23	1691,67
203,46	1679,67
203,691	1729,67
203,921	1779,67
204,151	1691,67
204,381	1666,67
204,611	1824,67
204,841	1645,67
205,071	1666,67
205,302	1836,67
205,532	1784,67
205,762	3930,67
205,992	1606,67
206,222	1659,67
206,452	1720,67
206,682	1677,67
206,912	1796,67
207,142	1787,67
207,372	1728,67
207,602	1592,67
207,832	1745,67
208,062	1827,67
208,292	1779,67
208,522	1572,67
208,752	1732,67
208,982	1678,67
209,212	1854,67
209,442	1687,67
209,672	1668,67
209,902	1676,67
210,131	1785,67
210,361	1660,67
210,591	1729,67
210,821	1639,67
211,051	1898,67
211,281	1725,67
211,51	1757,67
211,74	1802,67
211,97	1675,67
212,2	1774,67
212,429	2026,67
212,659	1764,67
212,889	1787,67
213,119	1598,67
213,348	1631,67
213,578	1838,67
213,808	1843,67
214,037	1820,67
214,267	1779,67
214,497	1795,67
214,726	1643,67
214,956	1696,67
215,186	1721,67
215,415	1781,67
215,645	1755,67
215,874	1862,67
216,104	1677,67
216,333	1760,67
216,563	1764,67
216,792	1781,67
217,022	1860,67
217,251	1715,67
217,481	1695,67
217,71	1779,67
217,94	1708,67
218,169	1798,67
218,399	1825,67
218,628	1676,67
218,858	1889,67
219,087	1797,67
219,316	1798,67
219,546	1782,67
219,775	1837,67
220,004	1905,67
220,234	1709,67
220,463	1800,67
220,692	1802,67
220,922	1766,67
221,151	1836,67
221,38	1771,67
221,61	2212,67
221,839	2021,67
222,068	1776,67
222,297	1890,67
222,526	1876,67
222,756	1922,67
222,985	1904,67
223,214	1898,67
223,443	1829,67
223,672	2305,67
223,902	1712,67
224,131	1811,67
224,36	1967,67
224,589	1696,67
224,818	1793,67
225,047	1881,67
225,276	1743,67
225,505	2145,67
225,734	1846,67
225,963	1784,67
226,192	1819,67
226,421	1833,67
226,65	1903,67
226,879	1904,67
227,108	1964,67
227,337	1995,67
227,566	2104,67
227,795	1908,67
228,024	1978,67
228,253	1887,67
228,482	1775,67
228,711	2005,67
228,94	1729,67
229,168	1833,67
229,397	1903,67
229,626	1982,67
229,855	1892,67
230,084	1910,67
230,313	1787,67
230,541	2079,67
