200,697	939,17
200,927	-142,83
201,158	-57,83
201,388	388,17
201,618	1620,17
201,849	1322,17
202,079	1693,17
202,309	1490,17
202,539	1633,17
202,77	1501,17
203	1584,17
203,23	1548,17
203,46	1532,17
203,691	1567,17
203,921	1601,17
204,151	1565,17
204,381	1518,17
204,611	1689,17
204,841	1527,17
205,071	1593,17
205,302	1621,17
205,532	1606,17
205,762	3981,17
205,992	1577,17
206,222	1494,17
206,452	1677,17
206,682	1573,17
206,912	1663,17
207,142	1690,17
207,372	1552,17
207,602	1450,17
207,832	1527,17
208,062	1700,17
208,292	1654,17
208,522	1432,17
208,752	1624,17
208,982	1531,17
209,212	1761,17
209,442	1547,17
209,672	1553,17
209,902	1537,17
210,131	1671,17
210,361	1437,17
210,591	1592,17
210,821	1549,17
211,051	1414,17
211,281	1462,17
211,51	1546,17
211,74	1659,17
211,97	1501,17
212,2	1642,17
212,429	1932,17
212,659	1604,17
212,889	1625,17
213,119	1532,17
213,348	1504,17
213,578	1705,17
213,808	1747,17
214,037	1712,17
214,267	1702,17
214,497	1635,17
214,726	1461,17
214,956	1583,17
215,186	1594,17
215,415	1446,17
215,645	1597,17
215,874	1647,17
216,104	1545,17
216,333	1584,17
216,563	1659,17
216,792	1674,17
217,022	1695,17
217,251	1673,17
217,481	1562,17
217,71	1658,17
217,94	1555,17
218,169	1649,17
218,399	1666,17
218,628	1531,17
218,858	1695,17
219,087	1619,17
219,316	1673,17
219,546	1696,17
219,775	1726,17
220,004	1655,17
220,234	1459,17
220,463	1924,17
220,692	1543,17
220,922	1637,17
221,151	1770,17
221,38	1670,17
221,61	2032,17
221,839	1892,17
222,068	1679,17
222,297	1719,17
222,526	1696,17
222,756	1727,17
222,985	1789,17
223,214	1705,17
223,443	1676,17
223,672	2164,17
223,902	1555,17
224,131	1788,17
224,36	1753,17
224,589	1495,17
224,818	1678,17
225,047	1731,17
225,276	1603,17
225,505	1942,17
225,734	1701,17
225,963	1564,17
226,192	1612,17
226,421	1567,17
226,65	1655,17
226,879	1730,17
227,108	1826,17
227,337	1735,17
227,566	1763,17
227,795	1745,17
228,024	1690,17
228,253	1673,17
228,482	1590,17
228,711	1718,17
228,94	1564,17
229,168	1619,17
229,397	1612,17
229,626	1714,17
229,855	1639,17
230,084	1500,17
230,313	1483,17
230,541	1908,17
230,77	1594,17
230,999	1513,17
231,228	1900,17
231,456	1838,17
231,685	1657,17
231,914	1796,17
232,143	1708,17
232,371	1714,17
232,6	1700,17
232,829	1713,17
233,057	1816,17
233,286	1722,17
233,515	1708,17
233,743	1670,17
233,972	1670,17
234,2	1771,17
234,429	1621,17
234,658	1752,17
234,886	1652,17
235,115	1759,17
235,343	1735,17
235,572	1741,17
235,8	1816,17
236,029	2069,17
236,257	1658,17
236,486	1847,17
236,714	1877,17
236,943	1884,17
237,171	1735,17
237,399	1761,17
237,628	1843,17
237,856	1882,17
238,085	1852,17
238,313	1672,17
238,541	1776,17
238,77	2107,17
238,998	1620,17
239,226	1847,17
239,455	2014,17
239,683	2136,17
239,911	1823,17
240,14	1912,17
240,368	1975,17
240,596	1846,17
240,824	1870,17
241,053	1767,17
241,281	1744,17
241,509	1818,17
241,737	1801,17
241,965	1699,17
242,193	1740,17
242,422	1737,17
242,65	1737,17
242,878	1791,17
243,106	1925,17
243,334	1786,17
243,562	1899,17
243,79	1892,17
244,018	2034,17
244,246	1827,17
244,474	1837,17
244,702	1775,17
244,93	1899,17
245,158	1867,17
245,386	1793,17
245,614	1846,17
245,842	1994,17
246,07	1790,17
246,298	2024,17
246,526	2375,17
246,754	1832,17
246,982	1929,17
247,21	1902,17
247,438	1893,17
247,666	1863,17
247,893	1896,17
248,121	1974,17
248,349	1645,17
248,577	1990,17
248,805	1999,17
249,033	1876,17
249,26	1904,17
249,488	1950,17
249,716	1930,17
249,944	1867,17
250,171	1811,17
250,399	1877,17
250,627	2020,17
250,854	1935,17
251,082	1814,17
251,31	1950,17
251,537	1889,17
251,765	2149,17
251,993	1852,17
252,22	2235,17
252,448	1813,17
252,676	2090,17
252,903	1996,17
253,131	2287,17
253,358	1967,17
253,586	1753,17
253,813	1810,17
254,041	2057,17
254,268	1930,17
254,496	1765,17
254,723	1828,17
254,951	1962,17
255,178	1981,17
255,406	1947,17
255,633	1944,17
255,86	2064,17
256,088	1929,17
256,315	1858,17
256,543	2039,17
256,77	1995,17
256,997	1942,17
257,225	2042,17
257,452	1907,17
257,679	1927,17
257,907	2032,17
258,134	1887,17
258,361	2247,17
258,588	1979,17
258,816	1934,17
259,043	1676,17
259,27	1893,17
259,497	2017,17
259,725	1823,17
259,952	1943,17
260,179	1867,17
260,406	1982,17
260,633	1953,17
260,86	1946,17
261,088	1962,17
261,315	2184,17
261,542	1900,17
261,769	1877,17
261,996	2199,17
262,223	2017,17
262,45	2285,17
262,677	1884,17
262,904	1741,17
263,131	2034,17
263,358	1952,17
263,585	1999,17
263,812	2297,17
264,039	2095,17
264,266	1927,17
264,493	1990,17
264,72	1910,17
264,947	1985,17
265,174	2188,17
265,401	2107,17
265,627	2142,17
265,854	2012,17
266,081	2047,17
266,308	2028,17
266,535	1972,17
266,762	1969,17
266,988	2004,17
267,215	1913,17
267,442	1967,17
267,669	2123,17
