200,697	905,83
200,927	-10,17
201,158	0,83
201,388	-4,17
201,618	46,83
201,849	46,83
202,079	91,83
202,309	133,83
202,539	145,83
202,77	161,83
203	175,83
203,23	164,83
203,46	157,83
203,691	153,83
203,921	167,83
204,151	163,83
204,381	167,83
204,611	189,83
204,841	176,83
205,071	176,83
205,302	193,83
205,532	198,83
205,762	253,83
205,992	192,83
206,222	204,83
206,452	224,83
206,682	218,83
206,912	223,83
207,142	246,83
207,372	249,83
207,602	250,83
207,832	268,83
208,062	286,83
208,292	286,83
208,522	282,83
208,752	298,83
208,982	308,83
209,212	325,83
209,442	327,83
209,672	321,83
209,902	335,83
210,131	351,83
210,361	342,83
210,591	387,83
210,821	403,83
211,051	406,83
211,281	408,83
211,51	414,83
211,74	437,83
211,97	447,83
212,2	463,83
212,429	465,83
212,659	497,83
212,889	533,83
213,119	526,83
213,348	515,83
213,578	543,83
213,808	542,83
214,037	533,83
214,267	582,83
214,497	582,83
214,726	592,83
214,956	618,83
215,186	600,83
215,415	654,83
215,645	657,83
215,874	671,83
216,104	696,83
216,333	683,83
216,563	731,83
216,792	727,83
217,022	775,83
217,251	726,83
217,481	754,83
217,71	724,83
217,94	773,83
218,169	779,83
218,399	793,83
218,628	775,83
218,858	788,83
219,087	767,83
219,316	789,83
219,546	735,83
219,775	733,83
220,004	703,83
220,234	658,83
220,463	612,83
220,692	524,83
220,922	485,83
221,151	471,83
221,38	415,83
221,61	437,83
221,839	451,83
222,068	529,83
222,297	621,83
222,526	714,83
222,756	881,83
222,985	967,83
223,214	1096,83
223,443	1145,83
223,672	1306,83
223,902	1447,83
224,131	1560,83
224,36	1651,83
224,589	1736,83
224,818	1866,83
225,047	1985,83
225,276	2062,83
225,505	2189,83
225,734	2273,83
225,963	2276,83
226,192	2390,83
226,421	2407,83
226,65	2592,83
226,879	2623,83
227,108	2800,83
227,337	2804,83
227,566	2901,83
227,795	2946,83
228,024	2982,83
228,253	3098,83
228,482	3177,83
228,711	3260,83
228,94	3357,83
229,168	3302,83
229,397	3477,83
229,626	3486,83
229,855	3543,83
230,084	3651,83
230,313	3804,83
230,541	3827,83
230,77	3921,83
230,999	4013,83
231,228	4111,83
231,456	4185,83
231,685	4338,83
231,914	4373,83
232,143	4542,83
232,371	4490,83
232,6	4673,83
232,829	4744,83
233,057	4773,83
233,286	4811,83
233,515	4839,83
233,743	5038,83
233,972	5068,83
234,2	5130,83
234,429	5239,83
234,658	5464,83
234,886	5467,83
235,115	5585,83
235,343	5722,83
235,572	5709,83
235,8	5834,83
236,029	5930,83
236,257	6054,83
236,486	6068,83
236,714	6134,83
236,943	6173,83
237,171	6203,83
237,399	6369,83
237,628	6494,83
237,856	6496,83
238,085	6620,83
238,313	6727,83
238,541	6844,83
238,77	6708,83
238,998	6945,83
239,226	7019,83
239,455	7091,83
239,683	7123,83
239,911	7219,83
240,14	7265,83
240,368	7416,83
240,596	7542,83
240,824	7576,83
241,053	7557,83
241,281	7743,83
241,509	7795,83
241,737	7867,83
241,965	7958,83
242,193	8004,83
242,422	8189,83
242,65	8203,83
242,878	8330,83
243,106	8371,83
243,334	8472,83
243,562	8566,83
243,79	8521,83
244,018	8698,83
244,246	8688,83
244,474	8885,83
244,702	8965,83
244,93	9065,83
245,158	9068,83
245,386	9271,83
245,614	9218,83
245,842	9434,83
246,07	9478,83
246,298	9580,83
246,526	9551,83
246,754	9663,83
246,982	9804,83
247,21	9899,83
247,438	9857,83
247,666	9925,83
247,893	10158,83
248,121	10103,83
248,349	10220,83
248,577	10343,83
248,805	10511,83
249,033	10385,83
249,26	10482,83
249,488	10559,83
249,716	10523,83
249,944	10720,83
250,171	10835,83
250,399	10717,83
250,627	10753,83
250,854	10815,83
251,082	10986,83
251,31	11023,83
251,537	10924,83
251,765	11015,83
251,993	11023,83
252,22	11157,83
252,448	11189,83
252,676	11216,83
252,903	11406,83
253,131	11320,83
253,358	11445,83
253,586	11531,83
253,813	11642,83
254,041	11735,83
254,268	11675,83
254,496	11830,83
254,723	11842,83
254,951	11897,83
255,178	11892,83
255,406	12019,83
255,633	12144,83
255,86	12084,83
256,088	12127,83
256,315	12093,83
256,543	12208,83
256,77	12366,83
256,997	12286,83
257,225	12344,83
257,452	12339,83
257,679	12334,83
257,907	12450,83
258,134	12491,83
258,361	12460,83
258,588	12436,83
258,816	12434,83
259,043	12498,83
259,27	12731,83
259,497	12678,83
259,725	12666,83
259,952	12651,83
260,179	12614,83
260,406	12569,83
260,633	12681,83
260,86	12693,83
261,088	12817,83
261,315	12696,83
261,542	12666,83
261,769	12877,83
261,996	12789,83
262,223	12831,83
262,45	12837,83
262,677	12805,83
262,904	12807,83
263,131	12829,83
263,358	12836,83
263,585	12817,83
263,812	12776,83
264,039	12885,83
264,266	12877,83
264,493	12784,83
264,72	12742,83
264,947	12894,83
265,174	12706,83
265,401	12797,83
265,627	12743,83
265,854	12768,83
266,081	12610,83
266,308	12772,83
266,535	12605,83
266,762	12728,83
266,988	12635,83
267,215	12650,83
267,442	12547,83
267,669	12631,83
267,896	12591,83
268,122	12415,83
268,349	12450,83
268,576	12368,83
268,802	12342,83
269,029	12419,83
269,256	12547,83
269,482	12405,83
269,709	12421,83
269,936	12323,83
270,162	12427,83
270,389	12390,83
270,616	12414,83
270,842	12341,83
271,069	12550,83
271,295	12635,83
271,522	12629,83
271,748	12713,83
271,975	12637,83
272,201	12906,83
272,428	12905,83
272,654	12894,83
272,881	12999,83
273,107	13111,83
273,334	13120,83
273,56	12991,83
273,787	13339,83
274,013	13230,83
274,239	13337,83
274,466	13486,83
274,692	13526,83
274,918	13575,83
275,145	13560,83
275,371	13672,83
275,597	13790,83
275,824	13730,83
276,05	13885,83
276,276	13915,83
276,503	14128,83
276,729	13957,83
276,955	14142,83
277,181	14207,83
277,407	14204,83
277,634	14145,83
277,86	14154,83
278,086	14206,83
278,312	14332,83
278,538	14188,83
278,764	13971,83
278,991	13871,83
279,217	13756,83
279,443	13615,83
279,669	13602,83
279,895	13761,83
280,121	13683,83
280,347	13699,83
280,573	14043,83
280,799	14166,83
281,025	14297,83
281,251	14562,83
281,477	14738,83
281,703	15070,83
281,929	15019,83
282,155	15363,83
282,381	15463,83
282,607	15417,83
282,833	15574,83
283,059	15582,83
283,285	15852,83
283,51	15848,83
283,736	15897,83
283,962	16112,83
284,188	16062,83
284,414	16102,83
284,64	16131,83
284,865	16160,83
285,091	16180,83
285,317	16255,83
285,543	16430,83
285,768	16432,83
285,994	16558,83
286,22	16573,83
286,446	16674,83
286,671	16734,83
286,897	16780,83
287,123	16760,83
287,348	16938,83
287,574	16966,83
287,799	16984,83
288,025	16919,83
288,251	17171,83
288,476	17104,83
288,702	17038,83
288,927	17232,83
289,153	17260,83
289,378	17337,83
289,604	17385,83
289,829	17450,83
290,055	17468,83
290,28	17435,83
290,506	17602,83
290,731	17665,83
290,957	17811,83
291,182	17805,83
291,408	17829,83
291,633	18027,83
291,858	17875,83
292,084	18139,83
292,309	18186,83
292,535	18244,83
292,76	18325,83
292,985	18276,83
293,211	18242,83
293,436	18373,83
293,661	18291,83
293,886	18331,83
294,112	18470,83
294,337	18455,83
294,562	18388,83
294,787	18303,83
295,013	18500,83
295,238	18499,83
295,463	18455,83
295,688	18306,83
295,913	18293,83
296,138	18215,83
296,364	18113,83
296,589	17949,83
296,814	18044,83
297,039	17680,83
297,264	17464,83
297,489	17221,83
297,714	17202,83
297,939	17209,83
298,164	17371,83
298,389	17301,83
298,614	17392,83
298,839	17644,83
299,064	17855,83
299,289	17963,83
299,514	18217,83
299,739	18430,83
299,964	18724,83
300,189	18758,83
300,414	19039,83
300,639	18984,83
300,863	19026,83
301,088	19051,83
301,313	18944,83
301,538	19334,83
301,763	19232,83
301,988	19216,83
302,212	19443,83
302,437	19375,83
302,662	19372,83
302,887	19272,83
303,111	19440,83
303,336	19373,83
303,561	19331,83
303,786	19363,83
304,01	19351,83
304,235	19355,83
304,46	19283,83
304,684	19355,83
304,909	19163,83
305,134	19206,83
305,358	18969,83
305,583	18722,83
305,807	18614,83
306,032	18380,83
306,256	18274,83
306,481	18217,83
306,706	17997,83
306,93	18139,83
307,155	18410,83
307,379	18543,83
307,604	18795,83
307,828	19057,83
308,052	19257,83
308,277	19141,83
308,501	19367,83
308,726	19437,83
308,95	19488,83
309,175	19633,83
309,399	19554,83
309,623	19705,83
309,848	19753,83
310,072	19698,83
310,296	19791,83
310,521	19643,83
310,745	19612,83
310,969	19796,83
311,193	19805,83
311,418	19834,83
311,642	19642,83
311,866	19779,83
312,09	19748,83
312,315	19763,83
312,539	19655,83
312,763	19479,83
312,987	19635,83
313,211	19603,83
313,435	19640,83
313,659	19561,83
313,884	19522,83
314,108	19533,83
314,332	19649,83
314,556	19640,83
314,78	19504,83
315,004	19644,83
315,228	19551,83
315,452	19446,83
315,676	19436,83
315,9	19330,83
316,124	19347,83
316,348	19402,83
316,572	19231,83
316,796	19345,83
317,02	19211,83
317,244	19365,83
317,468	19072,83
317,691	19298,83
317,915	19001,83
318,139	19019,83
318,363	19009,83
318,587	18945,83
318,811	18925,83
319,034	18885,83
