200,697	976,33
200,927	159,33
201,158	-82,67
201,388	75,33
201,618	1542,33
201,849	1353,33
202,079	1597,33
202,309	1491,33
202,539	1640,33
202,77	1724,33
203	1682,33
203,23	1627,33
203,46	1685,33
203,691	1572,33
203,921	1684,33
204,151	1625,33
204,381	1437,33
204,611	1684,33
204,841	1476,33
205,071	1521,33
205,302	1816,33
205,532	1654,33
205,762	3643,33
205,992	1506,33
206,222	1584,33
206,452	1624,33
206,682	1588,33
206,912	1714,33
207,142	1707,33
207,372	1586,33
207,602	1484,33
207,832	1585,33
208,062	1755,33
208,292	1630,33
208,522	1467,33
208,752	1633,33
208,982	1510,33
209,212	1744,33
209,442	1581,33
209,672	1654,33
209,902	1508,33
210,131	1670,33
210,361	1620,33
210,591	1584,33
210,821	1561,33
211,051	1725,33
211,281	1632,33
211,51	1670,33
211,74	1639,33
211,97	1596,33
212,2	1632,33
212,429	1714,33
212,659	1692,33
212,889	1630,33
213,119	1535,33
213,348	1580,33
213,578	1682,33
213,808	1780,33
214,037	1678,33
214,267	1660,33
214,497	1666,33
214,726	1569,33
214,956	1490,33
215,186	1611,33
215,415	1650,33
215,645	1597,33
215,874	1722,33
216,104	1475,33
216,333	1587,33
216,563	1662,33
216,792	1671,33
217,022	1753,33
217,251	1617,33
217,481	1547,33
217,71	1688,33
217,94	1616,33
218,169	1635,33
218,399	1708,33
218,628	1579,33
218,858	1748,33
219,087	1670,33
219,316	1664,33
219,546	1621,33
219,775	1639,33
220,004	1794,33
220,234	1431,33
220,463	1622,33
220,692	1700,33
220,922	1606,33
221,151	1696,33
221,38	1610,33
221,61	2046,33
221,839	1961,33
222,068	1560,33
222,297	1759,33
222,526	1758,33
222,756	1475,33
222,985	1718,33
223,214	1661,33
223,443	1658,33
223,672	2206,33
223,902	1611,33
224,131	1672,33
224,36	1762,33
224,589	1474,33
224,818	1639,33
225,047	1840,33
225,276	1620,33
225,505	1892,33
225,734	1674,33
225,963	1610,33
226,192	1678,33
226,421	1613,33
226,65	1657,33
226,879	1683,33
227,108	1742,33
227,337	1759,33
227,566	1797,33
227,795	1650,33
228,024	1748,33
228,253	1595,33
228,482	1575,33
228,711	1716,33
228,94	1527,33
229,168	1668,33
229,397	1662,33
229,626	1646,33
229,855	1713,33
230,084	1600,33
230,313	1556,33
230,541	1777,33
230,77	1646,33
230,999	1519,33
231,228	1912,33
231,456	1519,33
231,685	1585,33
231,914	1705,33
232,143	1651,33
232,371	1785,33
232,6	1723,33
232,829	1645,33
233,057	1737,33
233,286	1680,33
233,515	1676,33
233,743	1775,33
233,972	1622,33
234,2	1696,33
234,429	1723,33
234,658	1764,33
234,886	1547,33
235,115	1708,33
235,343	1693,33
235,572	1594,33
235,8	1720,33
236,029	1967,33
236,257	1598,33
236,486	1822,33
236,714	1771,33
236,943	1740,33
237,171	1653,33
237,399	1686,33
237,628	1741,33
237,856	1792,33
238,085	1688,33
238,313	1492,33
238,541	1652,33
238,77	2073,33
238,998	1657,33
239,226	1684,33
239,455	1654,33
239,683	1783,33
239,911	1636,33
240,14	1803,33
240,368	1835,33
240,596	1699,33
240,824	1658,33
241,053	1681,33
241,281	1582,33
241,509	1671,33
241,737	1623,33
241,965	1740,33
242,193	1598,33
242,422	1716,33
242,65	1680,33
